type,source,episodes,status,airing,rating,score,scored_by,popularity,members,genre
TV,Unknown,40,FinishedAiring,FALSE,G-AllAges,7.46,39,10804,248,Historical
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.2,10,13019,98,"Comedy,Kids,School,SliceofLife"
TV,Manga,30,FinishedAiring,FALSE,PG-13-Teens13orolder,7.35,668,6757,2092,"Comedy,Shounen,Sports"
Music,Original,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.61,18,12252,135,"Action,Music"
TV,4-komamanga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.66,50526,753,114866,"Comedy,Shounen,Supernatural"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,6.98,270,8675,810,"Comedy,Fantasy"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.61,58827,572,145079,"SliceofLife,Comedy,Supernatural,Magic,Shounen"
OVA,Unknown,1,FinishedAiring,FALSE,Rx-Hentai,5.29,86,10304,328,Hentai
Special,Unknown,6,FinishedAiring,FALSE,PG-13-Teens13orolder,6.85,397,7776,1280,Music
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,6,14,12075,144,"Adventure,Comedy,Ecchi,Fantasy,Magic,School"
TV,Original,13,FinishedAiring,FALSE,G-AllAges,6.22,60,10279,333,"Historical,Drama"
TV,Manga,12,FinishedAiring,FALSE,R-17+(violence&profanity),8.56,440402,40,699351,"Mystery,Psychological,Seinen,Supernatural"
OVA,Original,3,FinishedAiring,FALSE,R-17+(violence&profanity),7.23,5521,3370,12381,"Action,Adventure,Police,Sci-Fi"
Unknown,Original,0,Notyetaired,FALSE,None,0,0,8572,854,"Comedy,Fantasy,Parody"
Special,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.01,1000,5068,4533,"Comedy,SliceofLife,Supernatural"
TV,Digitalmanga,12,FinishedAiring,FALSE,R+-MildNudity,5.57,8271,2088,30666,"Romance,Ecchi,School"
Special,Manga,3,FinishedAiring,FALSE,PG-13-Teens13orolder,7.59,11555,2575,21409,"Magic,Comedy,Romance,Supernatural,Seinen"
ONA,Game,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.63,385,6558,2326,Game
TV,Manga,45,FinishedAiring,FALSE,PG-Children,7.17,36,10312,329,Comedy
TV,Manga,30,FinishedAiring,FALSE,G-AllAges,5.92,106,9390,539,SliceofLife
Special,Unknown,2,FinishedAiring,FALSE,G-AllAges,7.2,10,13074,95,"Comedy,Kids"
TV,Original,41,FinishedAiring,FALSE,G-AllAges,5.54,28,10758,255,Comedy
TV,Manga,39,FinishedAiring,FALSE,R-17+(violence&profanity),8.51,21659,1621,45807,"Action,Military,Historical,Seinen"
TV,Visualnovel,12,FinishedAiring,FALSE,R-17+(violence&profanity),5.71,80424,540,149832,"Harem,School,Shoujo,Vampire"
Movie,Manga,1,FinishedAiring,FALSE,R-17+(violence&profanity),7.16,5907,3501,11232,"Action,Adventure,Police,Mecha,Military,Sci-Fi,Seinen"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.41,23744,1264,64530,"Action,Mystery,Comedy,Supernatural,Shounen"
OVA,Manga,4,FinishedAiring,FALSE,PG-13-Teens13orolder,7.95,3996,3683,9983,"Comedy,Demons,Fantasy,Supernatural"
OVA,Manga,1,FinishedAiring,FALSE,Rx-Hentai,6.54,934,6294,2605,Hentai
TV,Game,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.21,18243,1610,46440,"Music,Comedy,Drama"
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.27,41,11567,174,"Kids,SliceofLife"
TV,Original,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.06,48,9781,434,"Comedy,Parody"
TV,Original,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.54,8274,2130,29577,"Military,Drama,Magic,Romance,Fantasy,ShoujoAi"
TV,Original,30,FinishedAiring,FALSE,PG-13-Teens13orolder,6.06,111,9151,620,Comedy
OVA,Unknown,2,FinishedAiring,FALSE,Rx-Hentai,5.45,278,8148,1074,"Comedy,Hentai,Yuri"
Special,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.25,724,7087,1797,"Action,Historical,SuperPower"
ONA,Original,3,FinishedAiring,FALSE,PG-Children,4.47,47,11991,148,"Fantasy,Historical,Kids"
TV,Manga,10,FinishedAiring,FALSE,R-17+(violence&profanity),8.33,92709,447,178102,"Comedy,Demons,Fantasy,Historical,Shounen,Supernatural"
TV,Visualnovel,10,FinishedAiring,FALSE,R+-MildNudity,8.04,100428,434,180762,"Drama,Harem,Psychological,Romance"
Movie,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.97,152,9146,621,"Comedy,Police"
TV,Manga,10,FinishedAiring,FALSE,PG-13-Teens13orolder,7.51,184214,164,341283,"Action,Comedy,Demons,Seinen,Supernatural,Vampire"
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,4.29,45,12676,116,"Kids,Comedy"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.8,2334,4929,4848,"Action,Adventure,Comedy,Shounen"
Music,Original,1,FinishedAiring,FALSE,G-AllAges,4.13,8,14244,31,"Music,Kids"
TV,Original,11,FinishedAiring,FALSE,R-17+(violence&profanity),6.71,34258,1017,82696,Mystery
OVA,Unknown,4,FinishedAiring,FALSE,R+-MildNudity,4.76,41,10526,288,"Ecchi,Drama"
OVA,Game,0,CurrentlyAiring,TRUE,PG-13-Teens13orolder,7.7,121,7240,1676,"Magic,Fantasy"
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.15,89,11597,173,Music
Movie,Manga,1,FinishedAiring,FALSE,R-17+(violence&profanity),7.35,31170,1438,55318,"Action,Adventure,SuperPower,Shounen"
TV,Manga,25,FinishedAiring,FALSE,PG-13-Teens13orolder,6.56,56,10192,345,"Action,Sports,Drama,Shounen"
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,5,19,13181,90,Drama
OVA,Unknown,4,FinishedAiring,FALSE,G-AllAges,6.76,1874,5370,3892,"Adventure,Magic,Comedy,Romance,Shoujo"
ONA,Manga,10,FinishedAiring,FALSE,R-17+(violence&profanity),6.58,23318,1490,52349,"Action,Comedy,Military,Seinen"
TV,Unknown,26,FinishedAiring,FALSE,PG-13-Teens13orolder,6.37,118,9341,550,"Adventure,Mecha,Sci-Fi,Shounen"
ONA,Original,6,FinishedAiring,FALSE,G-AllAges,4.93,30,11733,164,"SliceofLife,Comedy"
ONA,Manga,17,FinishedAiring,FALSE,PG-13-Teens13orolder,6.05,98,9856,415,"Comedy,Parody,Mecha"
TV,Lightnovel,13,FinishedAiring,FALSE,R+-MildNudity,7.66,26594,1393,57433,"Action,Fantasy,Sci-Fi"
OVA,Manga,2,FinishedAiring,FALSE,R-17+(violence&profanity),6.26,1483,4554,5971,"Action,Mystery,Drama,Shoujo"
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,4.95,20,12647,116,SliceofLife
TV,Visualnovel,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.42,24836,1390,57522,"Action,Mystery,Horror,Supernatural"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.6,5,13357,83,"Kids,Historical,Drama"
OVA,Unknown,1,FinishedAiring,FALSE,R+-MildNudity,4.71,1313,6392,2492,"SuperPower,Supernatural,Vampire"
OVA,Original,4,FinishedAiring,FALSE,PG-13-Teens13orolder,6.94,407,7397,1545,"Drama,Sci-Fi,Space"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,5.3,90,10975,226,"Adventure,Fantasy,Kids"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.47,1441,5383,3869,Hentai
Special,Manga,1,FinishedAiring,FALSE,G-AllAges,6.74,1075,6203,2711,"Comedy,Harem,Romance"
TV,Manga,13,FinishedAiring,FALSE,G-AllAges,6.57,146,8680,805,"Comedy,Fantasy,Kids,Shoujo"
TV,Picturebook,3,FinishedAiring,FALSE,PG-Children,2.33,3,10713,261,"Mystery,Comedy,Kids,Fantasy"
Special,Original,2,FinishedAiring,FALSE,PG-13-Teens13orolder,6.13,896,5793,3234,"Space,Comedy,Sci-Fi"
OVA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.9,3273,4300,6847,"Comedy,Magic,Parody,Police,Sci-Fi,Shounen,Space"
OVA,Manga,6,FinishedAiring,FALSE,R+-MildNudity,7.28,8490,2879,17145,"Comedy,Drama,Ecchi,Romance"
OVA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.34,228,9488,510,"Action,Sci-Fi"
TV,Other,12,FinishedAiring,FALSE,R+-MildNudity,6.69,15944,1869,37071,"Action,Adventure,Ecchi,Fantasy"
Special,Unknown,5,FinishedAiring,FALSE,PG-13-Teens13orolder,6.41,1952,4499,6118,Comedy
OVA,Unknown,1,FinishedAiring,FALSE,None,5.89,47,10293,328,"Fantasy,Horror,Magic"
Special,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.57,14,12643,116,"Action,Fantasy,Magic,Comedy,Mecha,Sci-Fi,Shounen"
OVA,Original,3,FinishedAiring,FALSE,PG-13-Teens13orolder,6.64,2723,4541,5989,"Action,Adventure,Mecha,Sci-Fi,Shounen"
OVA,Unknown,3,FinishedAiring,FALSE,G-AllAges,6.73,78,9750,441,"Comedy,Music,Shounen"
Special,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.02,3379,4208,7282,"Action,Sci-Fi,Space,Romance,Mecha"
TV,Game,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.42,37488,941,90232,"Adventure,Drama,Fantasy"
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.7,938,7125,1765,Music
Music,Music,1,FinishedAiring,FALSE,G-AllAges,4.1,49,12520,123,"Kids,Music"
TV,Manga,0,Notyetaired,FALSE,None,0,0,4947,4817,"Action,Adventure,Drama,Historical,Seinen"
Special,Lightnovel,2,FinishedAiring,FALSE,R-17+(violence&profanity),7.67,788,4930,4847,"Mystery,Comedy,Supernatural,Vampire"
Special,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.6,665,6854,2007,"Action,Mecha"
TV,Game,10,FinishedAiring,FALSE,R-17+(violence&profanity),6.52,16041,1093,75604,"Action,Magic,Fantasy"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,5.8,685,6968,1911,Hentai
ONA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.08,9241,2773,18405,"Sci-Fi,Adventure"
Special,Visualnovel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.27,159,8702,798,"Historical,Samurai,Fantasy,Josei"
OVA,Original,1,FinishedAiring,FALSE,R+-MildNudity,6.45,9504,2779,18384,"Action,Sci-Fi,Drama"
Movie,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.21,1198,6865,1993,Mystery
Movie,Lightnovel,1,FinishedAiring,FALSE,R-17+(violence&profanity),8.69,71298,612,136327,"Action,Mystery,Supernatural,Vampire"
TV,Game,0,CurrentlyAiring,TRUE,PG-Children,7.07,365,5870,3110,"Music,SliceofLife,School,Shoujo"
Movie,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.1,1631,5474,3733,"Action,Sci-Fi,Adventure,Comedy,Drama,Romance"
Music,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.73,148,10493,297,"Kids,Music"
TV,Manga,12,FinishedAiring,FALSE,R-17+(violence&profanity),7.24,43397,876,99374,"Comedy,Historical,Magic,Romance,Fantasy,Seinen"
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,6.52,283,8494,890,"Kids,Adventure,Comedy"
TV,Original,26,FinishedAiring,FALSE,None,7.42,846,7123,1768,Comedy
TV,Original,40,FinishedAiring,FALSE,G-AllAges,6.88,201,9271,573,"Adventure,Comedy"
Special,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.58,332,8824,743,Sci-Fi
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.26,1306,5484,3724,Hentai
Movie,Unknown,1,FinishedAiring,FALSE,PG-Children,6.75,497,7573,1417,"Adventure,Comedy,Kids"
TV,Original,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.05,6163,2706,19456,"Adventure,Comedy,Sci-Fi,Space"
Movie,Unknown,1,FinishedAiring,FALSE,G-AllAges,4.76,25,12564,121,Dementia
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.49,1410,5633,3472,Hentai
OVA,Manga,2,FinishedAiring,FALSE,Rx-Hentai,6.25,2015,5069,4536,Hentai
Special,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.5,2300,4458,6259,"Action,Adventure,Comedy,SuperPower,MartialArts,Shounen"
Movie,Novel,1,FinishedAiring,FALSE,G-AllAges,6.57,219,9349,551,"Kids,Adventure,Fantasy"
OVA,Unknown,1,FinishedAiring,FALSE,G-AllAges,4.27,33,12604,118,"Kids,Sports"
Special,Unknown,1,FinishedAiring,FALSE,None,6.14,37,11015,222,"Historical,Military"
Special,Webmanga,4,FinishedAiring,FALSE,PG-13-Teens13orolder,8.3,32127,1068,77705,"Romance,School,SliceofLife"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.5,388,7691,1334,"Action,Sci-Fi,Space"
Music,Music,1,FinishedAiring,FALSE,G-AllAges,5.47,51,13296,86,Music
Music,Music,1,FinishedAiring,FALSE,G-AllAges,4.62,21,13333,84,"Kids,Music"
Movie,Original,1,Notyetaired,FALSE,PG-13-Teens13orolder,0,0,3993,8199,"Music,School,SliceofLife"
TV,Original,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.5,25354,1749,40958,"Action,Ecchi,Mecha,Sci-Fi,Shounen,Space"
TV,Unknown,50,FinishedAiring,FALSE,PG-Children,6.33,286,8267,996,"Game,Adventure,Kids"
OVA,Manga,2,FinishedAiring,FALSE,Rx-Hentai,5.92,492,7746,1297,Hentai
Movie,Game,1,FinishedAiring,FALSE,G-AllAges,6.58,97,9458,521,"Comedy,Kids,Supernatural"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,6.72,185,9081,650,"Action,Kids,Adventure,Fantasy"
TV,Original,13,FinishedAiring,FALSE,G-AllAges,6.64,11,13419,80,"SliceofLife,Kids"
TV,Novel,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.67,35354,1032,81079,"Fantasy,Magic"
Movie,Book,1,FinishedAiring,FALSE,Rx-Hentai,7.2,3769,3504,11227,"Hentai,Historical,Dementia,Drama"
OVA,Unknown,2,FinishedAiring,FALSE,PG-13-Teens13orolder,6,24,11394,186,Drama
TV,Manga,22,FinishedAiring,FALSE,PG-13-Teens13orolder,7.03,16627,1790,39565,"Action,Comedy,Romance,MartialArts,Seinen"
TV,Manga,12,FinishedAiring,FALSE,R+-MildNudity,6.61,27184,1425,55716,"Comedy,Ecchi,Harem,Romance,Supernatural"
Special,Unknown,3,FinishedAiring,FALSE,PG-Children,6.6,265,8920,704,"Action,Mecha,Sci-Fi,Shounen"
TV,Manga,10,FinishedAiring,FALSE,PG-13-Teens13orolder,7.27,38399,970,87484,"Comedy,Supernatural,Romance,School,Seinen"
Movie,Original,1,FinishedAiring,FALSE,R-17+(violence&profanity),7.16,1120,3150,14339,"Action,Horror,Drama,Fantasy"
ONA,Unknown,1,FinishedAiring,FALSE,G-AllAges,5.14,176,10163,353,Dementia
ONA,Original,0,CurrentlyAiring,TRUE,G-AllAges,4.45,11,13283,86,"Comedy,Sports"
OVA,Visualnovel,1,FinishedAiring,FALSE,R+-MildNudity,6.84,1669,5187,4277,"Comedy,School"
Special,Original,4,FinishedAiring,FALSE,R-17+(violence&profanity),7.38,3891,3894,8721,"Action,Space,Mecha,Romance,Military,Drama,Sci-Fi"
TV,Original,26,FinishedAiring,FALSE,G-AllAges,5.27,26,12759,112,"Kids,Cars,Comedy"
Special,Original,1,FinishedAiring,FALSE,R+-MildNudity,5.65,147,9625,473,"Sci-Fi,Comedy,Ecchi"
Special,Unknown,2,FinishedAiring,FALSE,G-AllAges,5.6,48,11413,186,"Adventure,Fantasy"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,6.15,1532,5039,4600,Hentai
OVA,Manga,2,FinishedAiring,FALSE,R-17+(violence&profanity),5.59,1554,5427,3787,"Action,Sci-Fi,Horror,Demons,Supernatural"
ONA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.97,13750,2460,23321,"Romance,School,ShoujoAi"
TV,Unknown,26,FinishedAiring,FALSE,PG-Children,5.4,10,13549,74,"Game,Adventure,Cars,Kids,Mecha"
Movie,Game,1,FinishedAiring,FALSE,PG-Children,6.4,15,9473,516,"Comedy,Kids,Supernatural"
Music,Original,7,FinishedAiring,FALSE,PG-13-Teens13orolder,7.05,7382,2979,15964,"Mecha,Music"
Special,Unknown,4,FinishedAiring,FALSE,PG-13-Teens13orolder,6.6,209,9155,618,"Comedy,Parody,Seinen,SuperPower"
OVA,Original,26,FinishedAiring,FALSE,PG-13-Teens13orolder,8.46,21150,1282,63676,"Action,Military,Sci-Fi,Space,Drama"
TV,Unknown,26,FinishedAiring,FALSE,G-AllAges,6.2,1285,5843,3156,"Adventure,Comedy,Fantasy,Game,Shounen"
TV,Original,104,FinishedAiring,FALSE,PG-Children,4.06,17,13120,93,"Comedy,Kids"
TV,Lightnovel,12,FinishedAiring,FALSE,R-17+(violence&profanity),8.44,118251,228,285735,"Action,Adventure,Historical,MartialArts,Romance"
OVA,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.28,1093,5425,3810,"Adventure,SliceofLife,Comedy"
Music,Music,1,FinishedAiring,FALSE,R+-MildNudity,4.04,25,14239,31,Music
TV,Manga,12,FinishedAiring,FALSE,R-17+(violence&profanity),5.99,62178,556,147615,"Action,Comedy,MartialArts,Mystery,SuperPower,Supernatural"
OVA,Manga,2,FinishedAiring,FALSE,Rx-Hentai,6.24,1507,5208,4234,"Hentai,Comedy,Supernatural,Fantasy"
TV,Unknown,13,FinishedAiring,FALSE,G-AllAges,4.68,34,10841,244,"Comedy,Historical,Mecha,Parody,Sci-Fi"
TV,Manga,43,FinishedAiring,FALSE,R-17+(violence&profanity),8.74,187442,146,361027,"Comedy,Drama,School,Shounen,SliceofLife"
ONA,Novel,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.99,319,8182,1051,"Adventure,Comedy,Fantasy,Shounen"
OVA,Visualnovel,3,FinishedAiring,FALSE,Rx-Hentai,6.18,1354,5801,3221,Hentai
Special,Unknown,1,FinishedAiring,FALSE,None,5.71,17,12531,122,"Action,Adventure"
ONA,Original,2,FinishedAiring,FALSE,G-AllAges,5.8,10,14367,19,"SliceofLife,Fantasy"
OVA,Other,2,FinishedAiring,FALSE,R+-MildNudity,6.36,1398,4559,5939,"Action,Adventure,Ecchi,Fantasy"
Special,Manga,1,FinishedAiring,FALSE,G-AllAges,6.08,460,8109,1099,Music
Movie,Manga,1,FinishedAiring,FALSE,G-AllAges,6.74,131,9985,389,"Comedy,Shounen"
OVA,Unknown,2,FinishedAiring,FALSE,Rx-Hentai,5.31,146,9476,512,"Hentai,Mecha"
Music,Original,1,FinishedAiring,FALSE,G-AllAges,4.36,14,14124,38,Music
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,4.22,41,12945,103,
Movie,Other,1,FinishedAiring,FALSE,G-AllAges,4.42,26,13068,95,Kids
TV,Manga,25,FinishedAiring,FALSE,R-17+(violence&profanity),6.71,1009,5364,3896,"Action,Ecchi,MartialArts"
TV,Unknown,103,FinishedAiring,FALSE,None,7.65,48,10161,352,"Comedy,SliceofLife"
Special,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.43,298,9049,659,Comedy
OVA,Unknown,3,FinishedAiring,FALSE,PG-13-Teens13orolder,7.03,4658,3816,9180,"Mecha,Military,Sci-Fi,Space"
TV,Unknown,13,FinishedAiring,FALSE,PG-13-Teens13orolder,4.07,15,11430,186,"Comedy,Historical"
Special,Unknown,1,FinishedAiring,FALSE,PG-Children,6.63,177,9288,566,"Adventure,Comedy,Fantasy,Kids,Shounen"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,4,34,11620,170,"Action,Mecha,Sci-Fi,Space,Shounen"
ONA,Unknown,5,FinishedAiring,FALSE,G-AllAges,4.52,23,11960,151,"Comedy,SliceofLife"
Music,Music,1,FinishedAiring,FALSE,PG-13-Teens13orolder,4.79,48,13355,84,Music
OVA,Unknown,9,FinishedAiring,FALSE,G-AllAges,4.8,5,11502,180,"SliceofLife,Comedy"
Movie,Original,1,Notyetaired,FALSE,None,0,0,8944,694,
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7,2543,5170,4333,"Comedy,Parody,Drama"
Music,Original,1,FinishedAiring,FALSE,R+-MildNudity,3.95,215,10119,364,"Dementia,Music"
ONA,Unknown,2,FinishedAiring,FALSE,G-AllAges,3.91,33,11209,204,"Sports,School"
Special,4-komamanga,2,FinishedAiring,FALSE,PG-13-Teens13orolder,7.89,5164,3661,10126,"SliceofLife,Comedy,School,Seinen"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.13,8185,2730,19100,"Supernatural,Drama"
Special,Other,1,Notyetaired,FALSE,None,0,0,9108,639,School
OVA,Lightnovel,5,FinishedAiring,FALSE,PG-13-Teens13orolder,7.58,7734,2904,16857,"Adventure,Comedy,Demons,Fantasy,Shoujo"
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.34,90,8387,941,"Fantasy,Sci-Fi"
OVA,Manga,2,FinishedAiring,FALSE,R-17+(violence&profanity),6.09,243,8224,1028,"Action,Police,Drama,Shounen"
ONA,Original,6,FinishedAiring,FALSE,G-AllAges,4.83,12,14040,44,Kids
TV,Original,26,FinishedAiring,FALSE,PG-13-Teens13orolder,7.2,1108,5307,3996,"Sci-Fi,Adventure,Space,Supernatural,Mecha,Shounen"
Special,Manga,6,FinishedAiring,FALSE,R+-MildNudity,6.16,1534,5757,3297,"Comedy,Ecchi"
TV,Lightnovel,12,FinishedAiring,FALSE,R-17+(violence&profanity),7.05,74112,535,150796,"Action,Ecchi,Fantasy,Harem,Military,Romance,Supernatural"
OVA,Manga,2,FinishedAiring,FALSE,PG-13-Teens13orolder,6.19,906,6810,2044,"Sci-Fi,Comedy,Police"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,4.88,8,13967,50,"Adventure,Fantasy"
OVA,Unknown,1,FinishedAiring,FALSE,Rx-Hentai,5.06,808,7005,1874,"Space,Hentai,Sci-Fi"
Music,Music,1,FinishedAiring,FALSE,G-AllAges,5.55,77,12235,135,Music
OVA,Unknown,3,FinishedAiring,FALSE,R+-MildNudity,6.06,7086,3010,15591,"Action,Ecchi,Comedy"
ONA,Original,40,FinishedAiring,FALSE,G-AllAges,6.03,110,9636,472,"SliceofLife,Comedy,Historical"
TV,Novel,0,Notyetaired,FALSE,None,0,0,5156,4359,"Horror,Supernatural,School,Seinen"
TV,Original,52,FinishedAiring,FALSE,G-AllAges,3.44,9,14045,44,"Adventure,Comedy,Kids"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.25,15117,2175,28555,"Comedy,Ecchi,Fantasy,Romance,SliceofLife"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,5.79,467,7428,1513,Hentai
TV,Manga,12,FinishedAiring,FALSE,R-17+(violence&profanity),6.34,4239,3263,13331,"Action,Mecha,Sci-Fi,Seinen"
Special,Original,1,FinishedAiring,FALSE,G-AllAges,5.2,109,9871,412,Mystery
Music,Original,1,FinishedAiring,FALSE,R+-MildNudity,4.33,341,9407,533,"Romance,Dementia,Music"
TV,Unknown,39,FinishedAiring,FALSE,G-AllAges,6.89,450,8050,1128,"Adventure,Fantasy"
TV,Unknown,26,FinishedAiring,FALSE,PG-Children,5.79,14,10859,242,"Comedy,Fantasy,Kids"
TV,Unknown,52,FinishedAiring,FALSE,G-AllAges,6.63,309,8243,1021,"Game,Kids"
Special,Unknown,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.26,165,8813,751,"Drama,Romance"
Movie,Manga,1,FinishedAiring,FALSE,G-AllAges,7.05,987,6284,2617,"Drama,Fantasy,Psychological,Romance,Shoujo"
OVA,Visualnovel,2,FinishedAiring,FALSE,Rx-Hentai,7.34,2845,4043,7963,"Hentai,Romance"
OVA,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.19,9842,2529,22093,"Ecchi,Fantasy,Magic,Comedy"
OVA,Manga,1,FinishedAiring,FALSE,G-AllAges,6.32,1176,6456,2424,Comedy
OVA,Original,6,FinishedAiring,FALSE,R+-MildNudity,7.4,7683,3158,14266,"Action,Sci-Fi,Harem,Space,Comedy,Shounen"
OVA,Manga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,7.35,4235,3494,11281,"Romance,School,ShoujoAi"
Movie,Other,1,FinishedAiring,FALSE,G-AllAges,5.83,162,9556,494,"Action,Adventure,Fantasy"
OVA,4-komamanga,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.14,152,9442,522,"Comedy,Historical,Parody,Samurai,Seinen"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,7.13,13200,2141,29371,"Comedy,Harem,Parody,Romance,Shounen"
Movie,Unknown,1,FinishedAiring,FALSE,PG-Children,6.38,335,8204,1037,Adventure
Special,Manga,6,FinishedAiring,FALSE,PG-13-Teens13orolder,5.96,2346,4687,5551,Comedy
Movie,Book,1,FinishedAiring,FALSE,PG-Children,7.11,1644,5132,4415,"Adventure,Magic"
TV,Manga,13,FinishedAiring,FALSE,PG-13-Teens13orolder,7.07,64077,654,128337,"Comedy,Supernatural,Romance,Vampire,Fantasy,School,Shounen"
OVA,Original,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.26,1091,6554,2305,"Comedy,Sci-Fi,SliceofLife,Sports"
Movie,Book,1,FinishedAiring,FALSE,G-AllAges,5.2,5,12275,133,"Adventure,Fantasy"
OVA,Manga,2,Notyetaired,FALSE,None,0,0,6254,2653,"Harem,Comedy,Supernatural,Romance,Ecchi,Shounen"
ONA,Novel,12,FinishedAiring,FALSE,PG-13-Teens13orolder,8.08,64301,577,144537,"Action,Game"
TV,Original,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.77,1602,4035,7999,"Parody,School,SliceofLife"
TV,Webmanga,13,FinishedAiring,FALSE,G-AllAges,6.5,10,11241,200,"Comedy,SliceofLife"
Special,Manga,1,FinishedAiring,FALSE,G-AllAges,7.03,4305,3841,9042,"Romance,School,Shoujo"
Special,Manga,9,FinishedAiring,FALSE,PG-13-Teens13orolder,7.92,6594,2753,18747,"Comedy,Sports"
Movie,Original,1,FinishedAiring,FALSE,G-AllAges,4.59,420,8847,730,Action
ONA,Original,1,FinishedAiring,FALSE,G-AllAges,5.28,80,10730,257,Adventure
Movie,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.58,1757,5170,4319,"Adventure,Drama,Fantasy,Romance"
Special,Novel,1,FinishedAiring,FALSE,PG-13-Teens13orolder,5.4,40,7746,1296,School
Movie,Manga,1,FinishedAiring,FALSE,G-AllAges,6.84,469,8012,1147,"Comedy,Seinen"
OVA,Unknown,1,FinishedAiring,FALSE,PG-13-Teens13orolder,6.72,747,6779,2069,"Adventure,Comedy,Magic,Shounen,Supernatural"
TV,Manga,12,FinishedAiring,FALSE,PG-13-Teens13orolder,6.75,17821,1881,36582,"Comedy,Drama,Romance,School,ShoujoAi,SliceofLife"
