anime_id,title,type,source,status,rating,score,rank,popularity,genre
35656,Oshiri Tantei,TV,Picture book,Finished Airing,PG - Children,2.33,11659,10713,"Mystery, Comedy, Kids, Fantasy"
35658,Kuroko no Basket: Last Game NG-shuu,Special,Manga,Finished Airing,PG-13 - Teens 13 or older,7.8,880,5049,"Comedy, Sports, Shounen"
35663,My Wish,Music,Original,Finished Airing,G - All Ages,4.52,11361,13881,Music
35666,Chameleon,Music,Original,Finished Airing,G - All Ages,4.16,9810,13948,"Music, Kids"
35667,Ame no Ten Ten,Music,Original,Finished Airing,G - All Ages,4.78,9595,13263,Music
35668,Okaasan no Kao,Music,Original,Finished Airing,G - All Ages,3.82,11596,14000,Music
35669,Saraba Jamaica,Music,Original,Finished Airing,G - All Ages,3.6,11962,14148,Music
35670,Chiisai Aki Mitsuketa,Music,Original,Finished Airing,G - All Ages,3.54,9851,14075,"Music, Kids"
35671,Chiisai Aki Mitsuketa (1982),Music,Original,Finished Airing,G - All Ages,3.88,9852,14047,"Music, Kids"
35672,Yama no Susume: Third Season,TV,Manga,Not yet aired,PG-13 - Teens 13 or older,0,0,5485,"Adventure, Slice of Life, Comedy"
35673,Yama no Susume: Omoide Present,OVA,Manga,Finished Airing,PG-13 - Teens 13 or older,7.28,2512,5425,"Adventure, Slice of Life, Comedy"
35676,Berserk: Majo no Tsuisou,Special,Manga,Finished Airing,R - 17+ (violence & profanity),5.78,7834,4203,"Action, Adventure, Demons, Drama, Fantasy, Horror, Magic, Supernatural"
35677,Liz to Aoi Tori,Movie,Novel,Finished Airing,PG-13 - Teens 13 or older,7.54,1530,3214,"Music, Drama, School"
35678,Hibike! Euphonium Movie: 2-nensei ni Natta Kumiko-tachi,Movie,Novel,Not yet aired,PG-13 - Teens 13 or older,0,0,3763,"Music, Drama, School"
35680,Time Driver: Bokura ga Kaita Mirai,Movie,Original,Not yet aired,None,0,0,8944,0
35681,Engimon,Movie,Original,Not yet aired,None,0,0,10875,0
35682,Milky Panic twelve,Movie,Original,Not yet aired,None,0,0,11240,0
35683,Midnight Crazy Trail,Movie,Original,Not yet aired,None,0,0,5300,0
35686,Doraemon (2005) Specials,Special,Unknown,Finished Airing,PG - Children,6.36,10006,11154,"Comedy, Seinen"
35694,Kirin the Noop,TV,Original,Finished Airing,G - All Ages,5.2,10897,11851,Adventure
35695,Keito no Yousei: Knit to Wool,TV,Original,Currently Airing,G - All Ages,2.5,10808,13732,"Fantasy, Kids"
35696,Konigiri-kun,TV,Original,Currently Airing,G - All Ages,4.8,10957,13603,Kids
35697,Beads no Mori no Rabi,TV,Original,Currently Airing,G - All Ages,3.14,9698,13448,"Kids, Magic"
35698,Oidon to,TV,Original,Currently Airing,G - All Ages,3.25,11580,13801,"Sports, Kids"
35699,Mono-darake!,TV,Original,Currently Airing,G - All Ages,5.5,11320,13840,Kids
35700,Korogashi-ya no Pun,TV,Original,Currently Airing,G - All Ages,4.09,10971,13852,Kids
35701,Shammy to Kage Boy,Special,Original,Finished Airing,G - All Ages,4.45,12017,13972,Kids
35702,Cake Sushi,ONA,Original,Finished Airing,G - All Ages,3.95,9788,13768,Comedy
35703,Mori no Hito to Shoutengu-chan,Special,Original,Finished Airing,G - All Ages,2.25,11325,14098,"Kids, Supernatural"
35704,NoisyCell x Ponkotsu Quest,ONA,Other,Finished Airing,G - All Ages,4.22,11514,11986,"Comedy, Music, Parody"
35706,Akichi Asobi: Playground,ONA,Unknown,Finished Airing,G - All Ages,6.12,7017,10502,0
35707,Anime Mitai na,Music,Original,Finished Airing,G - All Ages,5.28,8711,11937,Music
35708,Afureko! AR,ONA,Unknown,Finished Airing,G - All Ages,4.62,9555,12862,0
35709,Arara,Special,Unknown,Finished Airing,G - All Ages,5.22,9640,12722,Supernatural
35710,Baby Gamba,TV,Unknown,Finished Airing,PG - Children,4.67,9673,13393,"Comedy, Kids"
35712,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,TV,Web manga,Finished Airing,PG-13 - Teens 13 or older,6.46,5751,940,"Comedy, Ecchi, Romance, School"
35714,Yami Shibai 5,TV,Original,Finished Airing,PG-13 - Teens 13 or older,6.22,6714,3874,"Dementia, Horror, Supernatural"
35716,Inferno Cop 2nd Season,ONA,Original,Not yet aired,R - 17+ (violence & profanity),0,0,4200,"Action, Police"
35720,ACCA: 13-ku Kansatsu-ka Specials,Special,Manga,Finished Airing,PG-13 - Teens 13 or older,6.87,4018,5011,"Slice of Life, Seinen"
35721,Atashi Tenshi Anata Akuma,OVA,Unknown,Finished Airing,G - All Ages,1.25,9712,14077,0
35722,Aesop Douwa,OVA,Unknown,Finished Airing,G - All Ages,4.29,9596,13756,0
35723,Asuka: Nihon no Rekishi,OVA,Unknown,Finished Airing,G - All Ages,5.83,9666,13708,0
35726,Swamp Stamp Anime Edition,OVA,Manga,Finished Airing,Rx - Hentai,5.79,0,7368,Hentai
35727,Mayoiga no Oneesan The Animation,OVA,Manga,Finished Airing,Rx - Hentai,7.06,0,5746,Hentai
35730,Musekinin Galaxy☆Tylor,TV,Light novel,Finished Airing,PG-13 - Teens 13 or older,4.1,9434,5359,"Military, Sci-Fi, Space, Comedy, Parody"
35734,"Zoojazoo ""Watashi no Onaka""",Music,Unknown,Finished Airing,G - All Ages,4.3,12857,13860,Music
35739,Pikotarou no Lullaby Lullaby (TV),TV,Original,Finished Airing,G - All Ages,5.62,8162,5890,Comedy
35740,Doraemon Movie 38: Nobita no Takarajima,Movie,Manga,Finished Airing,PG - Children,7,10008,9474,"Adventure, Fantasy, Kids"
35746,6 Lovers,OVA,Manga,Not yet aired,None,0,0,4651,"Comedy, Drama, Romance, School, Shounen Ai, Slice of Life, Supernatural, Yaoi"
35747,Nyago Dance,Movie,Original,Finished Airing,G - All Ages,3.63,11541,13999,Kids
35749,Goichi Jiisan,Movie,Original,Finished Airing,G - All Ages,5.67,10248,14401,Fantasy
35752,Otsukimi Recital,Music,Music,Finished Airing,PG-13 - Teens 13 or older,7.31,2401,6491,"Music, Psychological"
35756,Comic Girls,TV,4-koma manga,Currently Airing,PG-13 - Teens 13 or older,7.2,2799,1731,"Slice of Life, Comedy"
35757,Gin no Guardian 2nd Season,TV,Web manga,Finished Airing,PG-13 - Teens 13 or older,6.89,3949,2368,"Adventure, Fantasy"
35759,Sidonia no Kishi 3,Unknown,Manga,Not yet aired,R - 17+ (violence & profanity),0,0,4601,"Action, Sci-Fi, Space, Mecha, Seinen"
35760,Shingeki no Kyojin Season 3,TV,Manga,Not yet aired,R - 17+ (violence & profanity),0,0,472,"Action, Military, Mystery, Super Power, Drama, Fantasy, Shounen"
35770,Hungry Days: Aoharu ka yo.,Special,Other,Finished Airing,G - All Ages,5.85,7694,5102,"Slice of Life, Magic, Romance"
35773,Noraneko,ONA,Manga,Finished Airing,G - All Ages,6.08,7150,4137,Comedy
35774,Starmyu 2nd Season Special,Special,Original,Finished Airing,PG-13 - Teens 13 or older,6.99,3617,7432,Music
35776,Kingdom Hearts χ Back Cover,OVA,Game,Finished Airing,PG-13 - Teens 13 or older,7.11,3167,9144,"Action, Fantasy, Magic, Mystery"
35777,Rilakkuma to Kaoru-san,ONA,Other,Not yet aired,PG - Children,0,0,11169,Kids
35778,Ookami Heart,Music,Original,Finished Airing,G - All Ages,6.4,6000,7659,Music
35780,Inyouchuu Shoku: Harami Ochiru Shoujo-tachi Anime Edition,OVA,Visual novel,Currently Airing,Rx - Hentai,5.19,0,7886,"Hentai, Demons"
35781,Boku dake no Hentai Kanojo The Animation,OVA,Manga,Finished Airing,Rx - Hentai,6.26,0,6576,Hentai
35782,Catch: Tsugi no Natsu ga Kuru You ni,Music,Original,Finished Airing,G - All Ages,3.33,9801,14036,"Music, Kids"
35783,Off Stage,Music,Original,Finished Airing,G - All Ages,3,11569,14129,Music
35784,Aozora,Music,Original,Finished Airing,G - All Ages,4.75,9634,13828,"Music, Kids"
35785,Cell no Koi,Music,Original,Finished Airing,G - All Ages,4.88,9803,13806,"Music, Kids"
35786,Akisutozeneko,Music,Original,Finished Airing,G - All Ages,3.08,9577,13827,Music
35788,Shokugeki no Souma: San no Sara,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,8.5,106,282,"Ecchi, School, Shounen"
35789,Yowamushi Pedal: Glory Line,TV,Manga,Currently Airing,PG-13 - Teens 13 or older,7.86,788,2733,"Comedy, Drama, Shounen, Sports"
35790,Tate no Yuusha no Nariagari,TV,Light novel,Not yet aired,None,0,0,2750,"Action, Adventure, Comedy, Drama, Romance, Fantasy, Seinen"
35798,Detective Conan Movie 22: Zero The Enforcer,Movie,Manga,Finished Airing,PG-13 - Teens 13 or older,7.54,1519,5189,"Action, Mystery, Police, Drama"
35800,Ginga,Music,Original,Finished Airing,G - All Ages,5.98,7389,10766,"Adventure, Music, Sci-Fi"
35805,Cinderella Girls Gekijou Specials,Special,4-koma manga,Finished Airing,PG-13 - Teens 13 or older,6.42,5910,7543,"Slice of Life, Comedy"
35806,"Haikyuu!!: vs ""Akaten""",OVA,Manga,Finished Airing,PG-13 - Teens 13 or older,7.71,1076,3320,"Sports, Shounen"
35809,Otome Chic,Music,Original,Finished Airing,G - All Ages,6.08,7155,10814,Music
35814,Granblue Fantasy The Animation: Kabocha no Lantern,Special,Game,Finished Airing,PG-13 - Teens 13 or older,6.7,4755,4188,Fantasy
35815,Boku dake ga Inai Machi Recap,ONA,Manga,Finished Airing,R - 17+ (violence & profanity),7.15,2992,3916,"Mystery, Psychological, Supernatural, Seinen"
35817,Curry no Kuni no Coburoux,TV,Original,Finished Airing,G - All Ages,6.57,9930,13753,Comedy
35818,Love Kome: We Love Rice 2nd Season,TV,Original,Finished Airing,PG-13 - Teens 13 or older,4.83,9189,6359,Slice of Life
35821,Chio-chan no Tsuugakuro,TV,Manga,Not yet aired,None,0,0,4185,"Comedy, Seinen"
35823,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,ONA,Manga,Finished Airing,PG-13 - Teens 13 or older,7.59,1375,1874,"Comedy, Vampire, Fantasy, School"
35827,Otome*Domain The Animation,OVA,Visual novel,Currently Airing,Rx - Hentai,7.14,0,7127,Hentai
35828,Miira no Kaikata,TV,Web manga,Finished Airing,PG-13 - Teens 13 or older,7.52,1578,1790,"Slice of Life, Comedy, Supernatural"
35834,Angolmois: Genkou Kassenki,TV,Manga,Not yet aired,None,0,0,6320,"Action, Military, Historical, Drama, Samurai"
35835,RErideD: Tokigoe no Derrida,TV,Original,Not yet aired,None,0,0,6667,Sci-Fi
35838,Shoujo Shuumatsu Ryokou,TV,Web manga,Finished Airing,PG-13 - Teens 13 or older,8.19,328,757,"Adventure, Mystery, Sci-Fi, Slice of Life"
35839,Sora yori mo Tooi Basho,TV,Original,Finished Airing,PG-13 - Teens 13 or older,8.65,60,765,"Slice of Life, Adventure"
35840,Hataraku Saibou,ONA,Manga,Finished Airing,PG - Children,6.33,6264,8315,Sci-Fi
35842,FLCL Alternative,TV,Original,Currently Airing,PG-13 - Teens 13 or older,7.1,3156,2276,"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi"
35843,Gintama.: Porori-hen,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,8.59,71,1464,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen"
35847,SSSS.Gridman,TV,Original,Not yet aired,None,0,0,4911,Mecha
35848,Promare,Unknown,Original,Not yet aired,None,0,0,4525,Action
35849,Darling in the FranXX,TV,Original,Currently Airing,PG-13 - Teens 13 or older,8.17,342,239,"Action, Sci-Fi, Drama, Mecha"
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,Movie,Original,Finished Airing,PG-13 - Teens 13 or older,8.22,292,2227,"Drama, Fantasy"
35853,Zero Seiki Movie 1: Emeraldas,Movie,Manga,Not yet aired,None,0,0,8406,"Action, Sci-Fi, Adventure"
35854,Zero Seiki Movie 2: Herlock,Movie,Manga,Not yet aired,None,0,0,8700,"Action, Sci-Fi, Adventure"
35855,Zero Seiki Movie 3: Maetel,Movie,Manga,Not yet aired,None,0,0,9223,"Action, Sci-Fi, Adventure"
35857,Lupin III: Part 5,TV,Manga,Currently Airing,PG-13 - Teens 13 or older,7.98,579,3643,"Action, Adventure, Mystery, Comedy, Seinen"
35858,Kura Sushi,ONA,Original,Finished Airing,G - All Ages,5.66,11012,13353,Slice of Life
35859,Black Jack: Futari no Kuroi Isha - Manner Movie,Movie,Manga,Finished Airing,G - All Ages,6.04,7255,10029,"Comedy, Parody"
35860,Karakai Jouzu no Takagi-san,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,7.94,632,654,"Comedy, Romance, School, Shounen, Slice of Life"
35868,Grisaia: Phantom Trigger,TV,Visual novel,Not yet aired,R+ - Mild Nudity,0,0,2329,"Action, School"
35880,Yowamushi Pedal: Re:Generation,Movie,Manga,Finished Airing,PG-13 - Teens 13 or older,6.94,3798,6286,"Comedy, Sports, Drama, Shounen"
35883,Cinderella Girls Gekijou 2nd Season,TV,4-koma manga,Finished Airing,PG-13 - Teens 13 or older,6.7,4745,4970,"Slice of Life, Comedy"
35889,Hakata Tonkotsu Ramens,TV,Novel,Finished Airing,R - 17+ (violence & profanity),7.56,1461,1189,Action
35890,Enoshimans,ONA,Original,Finished Airing,G - All Ages,5.13,10066,12914,Comedy
35891,Implicity,OVA,Manga,Currently Airing,Rx - Hentai,5.98,0,7134,Hentai
35901,Detective Conan: The Bomb Demon That Came From the Picture Book,Special,Manga,Not yet aired,None,0,0,7664,"Action, Mystery, Comedy, Police, Shounen"
35905,Ryuuou no Oshigoto!,TV,Light novel,Finished Airing,PG-13 - Teens 13 or older,7.07,3318,1318,"Slice of Life, Game, Comedy"
35909,Guruguru Petit Anime Gekijou,ONA,Manga,Finished Airing,PG-13 - Teens 13 or older,6.5,10289,9319,"Adventure, Comedy, Slice of Life, Super Power"
35910,McDull: Fan Bao Qibing,Movie,Other,Finished Airing,G - All Ages,6.63,11204,14084,"Action, Kids, Sci-Fi"
35912,Qingwa Wangguo,Movie,Original,Finished Airing,PG - Children,4.13,11853,14030,"Adventure, Kids, Sports"
35913,Qingwa Wangguo: Zhi Bingdong Da Maoxian,Movie,Original,Finished Airing,PG - Children,4.2,11854,14070,"Adventure, Kids"
35914,Catchy-kun no Nice Catch!,TV,Other,Finished Airing,None,4.25,9802,12335,Comedy
35920,Hello Jadoo,TV,Original,Finished Airing,PG - Children,5.86,10384,13660,Slice of Life
35921,Da Wei Bei Ken Zhi Daomei Tegong Xiong,Movie,Original,Finished Airing,G - All Ages,6.25,9938,13680,"Adventure, Comedy, Kids"
35923,Ame-iro Cocoa Series: Ame-con!!,TV,Digital manga,Finished Airing,PG-13 - Teens 13 or older,4.87,9142,6323,"Slice of Life, Comedy"
35928,Devils Line,TV,Manga,Currently Airing,R - 17+ (violence & profanity),6.5,5595,1354,"Action, Supernatural, Drama, Romance, Vampire, Seinen"
35931,Kime Koi!,OVA,Light novel,Finished Airing,Rx - Hentai,6.89,0,6399,Hentai
35932,Yume ga Sameru made,ONA,Original,Finished Airing,PG-13 - Teens 13 or older,7.15,3022,6851,Drama
35933,Aoshima Megu,ONA,Original,Finished Airing,G - All Ages,5.28,8707,10730,Adventure
35935,Koto no Shidai,Music,Original,Finished Airing,G - All Ages,3.67,10980,13796,"Music, Dementia"
35936,Imouto Bitch ni Shiboraretai,OVA,Original,Finished Airing,Rx - Hentai,7.18,0,4848,Hentai
35946,Nanatsu no Taizai Movie: Tenkuu no Torawarebito,Movie,Unknown,Not yet aired,PG-13 - Teens 13 or older,0,0,1976,"Action, Adventure, Supernatural, Magic, Fantasy, Shounen"
35949,Mobile Suit Gundam Thunderbolt: Bandit Flower,Movie,Manga,Finished Airing,R+ - Mild Nudity,7.32,2350,5841,"Action, Military, Sci-Fi, Space, Drama, Mecha"
35952,Devilman Memorial,OVA,Manga,Finished Airing,R - 17+ (violence & profanity),5.97,7412,9179,"Action, Horror, Demons, Supernatural"
35956,Lulin Da Maoxian Zhi Tangguo Shijie,Movie,Original,Finished Airing,G - All Ages,4.88,11100,13967,"Adventure, Fantasy"
35957,Yura Yura Suizokukan,TV,Original,Currently Airing,PG - Children,4,12819,11349,"Slice of Life, Comedy"
35958,Tori vs. Buta: Buttobi Pizza Battle,ONA,Original,Finished Airing,G - All Ages,4.4,12483,13464,Music
35960,Kud Wafter,Movie,Visual novel,Not yet aired,None,0,0,4423,"Comedy, Romance, School"
35962,Papan Ga Panda!,TV,Original,Currently Airing,G - All Ages,6.5,11718,14086,"Kids, Music"
35963,PJ Berri no Mogumogu Munyamunya Season 2,TV,Game,Finished Airing,G - All Ages,5.36,11775,12079,Comedy
35964,Basilisk: Ouka Ninpouchou,TV,Novel,Currently Airing,R - 17+ (violence & profanity),5.9,7561,2732,"Action, Martial Arts, Historical, Drama"
35965,Baja no Studio,OVA,Original,Finished Airing,PG - Children,6.99,3587,7550,"Fantasy, Magic"
35968,Wotaku ni Koi wa Muzukashii,TV,Web manga,Currently Airing,PG-13 - Teens 13 or older,7.98,585,737,"Comedy, Romance"
35971,Onyankopon,ONA,Other,Finished Airing,G - All Ages,4.52,9358,8475,"Music, Comedy, School"
35972,Fairy Tail (2018),TV,Manga,Not yet aired,PG-13 - Teens 13 or older,0,0,1350,"Action, Adventure, Comedy, Magic, Fantasy, Shounen"
35974,Swan,Music,Original,Finished Airing,G - All Ages,4.5,12310,13437,Music
35975,"Hope: Suiso Shakai to, Korekara no Energy no Hanashi",ONA,Original,Finished Airing,G - All Ages,4.93,9097,11250,Slice of Life
35976,Shinmai &#039;FUREAI&#039; Net. Concept Movie,ONA,Original,Finished Airing,G - All Ages,4.31,12088,13613,Slice of Life
35978,Namae no Nai hi,Music,Music,Finished Airing,G - All Ages,4,11377,13997,Music
35979,Windy,Music,Music,Finished Airing,G - All Ages,4.94,12666,13766,Music
35980,Oh! 96-kku,ONA,Original,Finished Airing,G - All Ages,4.17,11572,13718,"Music, Slice of Life"
35981,Kino,ONA,Original,Finished Airing,G - All Ages,5.26,10888,13300,Slice of Life
35982,Gundam Build Fighters: GM no Gyakushuu,ONA,Original,Finished Airing,G - All Ages,7.29,2457,5187,"Action, Sci-Fi, Mecha"
35983,Harukana Receive,TV,Manga,Not yet aired,None,0,0,4654,"Ecchi, Slice of Life, Sports"
35984,Mahou Shoujo Lyrical Nanoha: Detonation,Movie,Original,Not yet aired,None,0,0,6448,"Action, Comedy, Super Power, Drama, Magic"
35985,Dibetagurashi: Ahiru no Seikatsu - Ahiru no Sumu Shima,ONA,Web manga,Finished Airing,G - All Ages,6.17,9974,13514,"Comedy, Slice of Life"
35988,Dame x Prince Anime Caravan,TV,Visual novel,Finished Airing,PG-13 - Teens 13 or older,6.6,5191,3359,"Adventure, Comedy, Romance"
35992,Super Mario no Shouboutai,OVA,Game,Finished Airing,G - All Ages,4.69,12297,12799,Kids
35994,Satsuriku no Tenshi,TV,Game,Not yet aired,None,0,0,3412,"Adventure, Horror, Psychological, Thriller"
35996,Naeil-eun Pyeongbeomhae Jilgeoya,Special,Original,Finished Airing,G - All Ages,5.08,11367,13581,"Romance, Sci-Fi"
35997,Märchen Mädchen,TV,Light novel,Finished Airing,PG-13 - Teens 13 or older,5.49,8385,2349,"Magic, Fantasy, School"
35999,Dia Horizon (Kabu),TV,Original,Finished Airing,PG-13 - Teens 13 or older,4.86,9157,4784,"Action, Adventure, Magic, Fantasy"
36000,Sora to Umi no Aida,TV,Game,Not yet aired,None,0,0,7916,"Adventure, Space"
36001,Alice or Alice: Siscon Niisan to Futago no Imouto,TV,4-koma manga,Currently Airing,PG-13 - Teens 13 or older,5.46,8406,2870,"Slice of Life, Seinen"
36002,Otona no Ikkyuu-san 2nd Season,TV,Other,Finished Airing,PG-13 - Teens 13 or older,4.6,11678,13249,"Comedy, Historical"
36003,Kimoshiba 2,TV,Original,Finished Airing,G - All Ages,6.33,10882,13810,"Comedy, Kids"
36005,Mainichi JK Kikaku Episode 0,Special,Other,Not yet aired,None,0,0,9108,School
36006,Mainichi JK Kikaku,TV,Other,Not yet aired,None,0,0,6842,School
36009,Two Car,TV,Original,Finished Airing,PG-13 - Teens 13 or older,5.7,8010,3104,Sports
36010,Heartful Maman The Animation,OVA,Visual novel,Finished Airing,Rx - Hentai,6.58,0,6670,Hentai
36016,Cogimyun,ONA,Other,Finished Airing,G - All Ages,3.6,9917,13928,"Kids, Fantasy"
36018,Dia Horizon,ONA,Original,Finished Airing,G - All Ages,3.82,9972,10116,"Game, Parody"
36021,Joleobban,Movie,Unknown,Finished Airing,R+ - Mild Nudity,4.45,10644,11132,0
36022,Cardfight!! Vanguard G: Z,TV,Original,Finished Airing,PG-13 - Teens 13 or older,6.76,4486,6572,"Action, Game, Shounen"
36023,Persona 5 the Animation,TV,Game,Currently Airing,R - 17+ (violence & profanity),7.34,2251,956,"Action, Supernatural, Fantasy"
36027,Ousama Game The Animation,TV,Novel,Finished Airing,R - 17+ (violence & profanity),5.18,8856,835,"Dementia, Supernatural, School, Drama, Horror, Mystery"
36028,Golden Kamuy,TV,Manga,Currently Airing,R - 17+ (violence & profanity),7.52,1573,1428,"Action, Adventure, Historical, Seinen"
36029,Hakyuu Houshin Engi,TV,Manga,Currently Airing,PG-13 - Teens 13 or older,5.1,8935,3314,"Adventure, Demons, Supernatural, Fantasy, Shounen"
36032,Air Soushuuhen,Special,Visual novel,Finished Airing,G - All Ages,6.44,5832,5837,"Supernatural, Drama, Romance"
36033,Kagirohi: Shaku Kei - Another,OVA,Visual novel,Currently Airing,Rx - Hentai,6.64,0,6935,Hentai
36037,Senran Kagura 2nd Season,TV,Game,Not yet aired,None,0,0,4621,"Action, Comedy, Ecchi, School"
36038,Net-juu no Susume,TV,Web manga,Finished Airing,PG-13 - Teens 13 or older,7.86,785,413,"Game, Comedy, Romance"
36039,A.I.C.O.: Incarnation,ONA,Original,Finished Airing,R - 17+ (violence & profanity),6.98,3628,1926,"Action, Sci-Fi"
36040,Knights of the Zodiac: Saint Seiya,ONA,Manga,Not yet aired,None,0,0,4583,"Sci-Fi, Adventure, Fantasy, Shounen"
36043,Net-juu no Susume Special,Special,Web manga,Finished Airing,PG-13 - Teens 13 or older,7.53,1531,1723,"Game, Comedy, Romance"
36049,Dagashi Kashi 2,TV,Manga,Finished Airing,PG-13 - Teens 13 or older,6.98,3636,1347,"Slice of Life, Comedy, Shounen"
36050,Ikezu,Music,Music,Finished Airing,PG-13 - Teens 13 or older,5.53,8322,11535,"Music, Comedy"
36051,Hitozuma Life: One Time Gal,OVA,Manga,Finished Airing,Rx - Hentai,6.21,0,7169,Hentai
36052,Kyonyuu Daikazoku Saimin,OVA,Visual novel,Currently Airing,Rx - Hentai,7.04,0,6441,Hentai
36054,Teekyuu 9 Specials,Special,Manga,Finished Airing,PG-13 - Teens 13 or older,6.44,5857,7814,"Comedy, Sports, Shounen"
36055,Ashita Aou ne,Music,Original,Finished Airing,G - All Ages,3.19,9657,14006,"Music, Kids"
36056,Amaryllis,Music,Original,Finished Airing,G - All Ages,3.59,9594,14022,Music
36057,Eto wa Merry-Go-Round,Music,Original,Finished Airing,G - All Ages,3.6,10069,14219,"Music, Kids"
36061,I&#039;m Coming,Music,Music,Finished Airing,G - All Ages,4.22,10539,13411,Music
36062,Soccer,Music,Music,Finished Airing,G - All Ages,3.75,12166,13489,"Music, Sports"
36063,Universal Mind,Music,Music,Finished Airing,G - All Ages,3.79,12588,13592,Music
36064,Fate/Grand Order CMs,Special,Game,Currently Airing,PG - Children,7.2,2806,5142,"Action, Fantasy"
36065,Jirijiri,Music,Music,Finished Airing,PG - Children,4.35,10638,13849,Music
36066,The Sun Sank,Music,Music,Finished Airing,G - All Ages,4.51,12430,13705,Music
36067,Halfway,Music,Music,Finished Airing,G - All Ages,4.77,10311,13325,Music
36069,Echolocation,Music,Music,Finished Airing,G - All Ages,5.47,8415,13296,Music
36070,Hunger,Music,Music,Finished Airing,G - All Ages,4.12,10524,13600,Music
36071,Rabbit,Music,Music,Finished Airing,G - All Ages,3.52,11857,14071,Music
36072,Human Gift,Music,Music,Finished Airing,G - All Ages,3.48,10522,13967,Music
36073,Aiseki Mogol Girl,TV,Other,Finished Airing,G - All Ages,4.5,9568,10931,Comedy
36074,Endless Summer,Music,Music,Finished Airing,PG-13 - Teens 13 or older,5.43,8491,12913,Music
36077,Macross Δ Movie: Gekijou no Walküre,Movie,Original,Finished Airing,None,6.65,4975,5336,"Action, Military, Sci-Fi, Music, Space, Romance, Mecha"
36078,Beat in Love,Music,Music,Finished Airing,PG - Children,4.31,9700,13715,Music
36079,Parasol Life,Music,Music,Finished Airing,G - All Ages,3.39,11722,14165,Music
36080,Metamorphosis,Music,Music,Finished Airing,G - All Ages,2.85,11233,13995,Music
